Tanggal,Pelanggan,Deskripsi Barang,Jml,Hrg Satuan,SubTotal,Jenis Barang,Merek Barang,Salesman,Jenis Alat,Transaction_ID
2025-03-25,ONLINE 3,"BATU POTONG WD 4""X1,2",100,"Rp2,750",275000,ACCESORIS PT,WD,AHEN (SHOPEE),BATU POTONG,as-0325-7
2025-03-25,ONLINE 3,RANTAI OREGON BELAH 72RD.38T,3,"Rp176,750",530250,ACCESORIS CHAINSAW,OREGON,AHEN (SHOPEE),RANTAI,as-0325-7
2025-03-25,ONLINE 3,ACCU SPRAYER KANEDA 9A,1,"Rp189,550",189550,SPARE PART KANEDA,KANEDA,AHEN (SHOPEE),ACCU SPRAYER,as-0325-7
2025-03-25,ONLINE 3,DRILL DONG CHENG DJZ10A,1,"Rp249,900",249900,POWER TOOLS,DONGCHENG,AHEN (SHOPEE),DRILL,as-0325-7
2025-03-25,ONLINE 3,ORBITAL SANDER DONG CHENG DSB03-100,1,"Rp291,000",291000,POWER TOOLS,DONGCHENG,AHEN (SHOPEE),ORBITAL SANDER,as-0325-7
2025-03-25,ONLINE 3,IMPACT DRILL MODERN M2150 13M,1,"Rp319,800",319800,POWER TOOLS PT,MODERN,AHEN (SHOPEE),IMPACT DRILL,as-0325-7
2025-03-25,ONLINE 3,SDS PLUS COLD CHISEL MAKITA 20-250 HR 2453 D-08729,2,"Rp70,000",140000,ACCESORIS PT,MAKITA,AHEN (SHOPEE),SDS PLUS COLD CHISEL,as-0325-7
2025-03-25,ONLINE 3,TRIMMER DONG CHENG DMP02-6,1,"Rp367,000",367000,POWER TOOLS,DONGCHENG,AHEN (SHOPEE),TRIMMER,as-0325-7
2025-03-25,ONLINE 3,HOT AIR GUN DCA 1600W (AQB02-1600),1,"Rp280,000",280000,POWER TOOLS,DCA,AHEN (SHOPEE),HOT AIR GUN,as-0325-7
2025-03-25,ONLINE 3,TOOL BOX TEKIRO BESI SUSUN 2 (ST-TB2339),1,"Rp361,000",361000,TEKNIK,TEKIRO,AHEN (SHOPEE),TOOL BOX,as-0325-7
2025-03-25,ONLINE 3,MESIN JAHIT KARUNG H&L 9-2,1,"Rp580,000",580000,MESIN,H&L,AHEN (SHOPEE),MESIN JAHIT KARUNG,as-0325-7
2025-03-25,ONLINE 3,JET CLEANER H&L QL-2500 (UJCH0033),1,"Rp950,000",950000,POWER TOOLS,H&L,AHEN (SHOPEE),JET CLEANER,as-0325-7
2025-03-25,ONLINE 3,SP.COMP KAPASITOR 25MF 0.75HP (35),7,"Rp36,500",255500,TEKNIK,TOKUDA,AHEN (SHOPEE),SP.COMP KAPASITOR 25MF 0.75HP (35),as-0325-7
2025-03-25,ONLINE 3,C.LESS HAMMER DRILL DONG CHENG DCJZ2050I EM,1,"Rp1,095,000",1095000,POWER TOOLS,DONGCHENG,AHEN (SHOPEE),C.LESS HAMMER DRILL,as-0325-7
2025-03-25,ONLINE 3,"BATU POTONG WD 4""X1,2",500,"Rp2,790",1395000,ACCESORIS PT,WD,AHEN (SHOPEE),BATU POTONG,as-0325-7
2025-03-25,ONLINE 3,GERINDA DONG CHENG DSM03-100,10,"Rp248,000",2480000,POWER TOOLS,DONGCHENG,AHEN (SHOPEE),GERINDA,as-0325-7
2025-03-25,ONLINE 3,BOR MAGNET DONG CHENG DJC30,1,"Rp2,652,000",2652000,POWER TOOLS,DONGCHENG,AHEN (SHOPEE),BOR MAGNET,as-0325-7
2025-03-25,ONLINE 3,"BATU POTONG WD 4""X1,2",100,"Rp2,800",280000,ACCESORIS PT,WD,AHEN (TOPED),BATU POTONG,at-0325-1
2025-03-25,ONLINE 3,ACCU SPRAYER TOKUDA 12A,1,"Rp182,500",182500,SPARE PART KANEDA,TOKUDA,AHEN (TOPED),ACCU SPRAYER,at-0325-1
2025-03-25,ONLINE 3,DRILL MAKITA M 0600B,1,"Rp387,600",387600,POWER TOOLS,MAKITA,AHEN (TOPED),DRILL,at-0325-1
2025-03-25,ONLINE 3,ACCU SPRAYER KANEDA 8A,3,"Rp145,000",435000,SPARE PART KANEDA,KANEDA,AHEN (TOPED),ACCU SPRAYER,at-0325-1
2025-03-25,ONLINE 4,JIG SAW MODERN M2200B,1,"Rp260,000",260000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE 2),JIG SAW,fs-0325-1
2025-03-25,ONLINE 4,C.LESS IMPACT WRENCH MODERN M-65,1,"Rp1,100,000",1100000,POWER TOOLS,MODERN,FEBRI (SHOPEE),C.LESS IMPACT WRENCH,fs-0325-1
2025-03-25,ONLINE 4,PLANER MAKITA 1902B,1,"Rp841,500",841500,POWER TOOLS,MAKITA,FEBRI (SHOPEE),PLANER,fs-0325-2
2025-03-25,ONLINE 4,ROUTER MODERN M2800,1,"Rp838,500",838500,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),ROUTER,fs-0325-2
2025-03-25,ONLINE 4,PLANER MODERN M 2900,1,"Rp401,500",401500,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),PLANER,fs-0325-2
2025-03-25,ONLINE 4,"GERINDA MODERN M2300B  4"" HIJAU",1,"Rp245,000",245000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-3
2025-03-25,ONLINE 4,"GERINDA MODERN M2300B  4"" HIJAU",1,"Rp245,000",245000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-3
2025-03-25,ONLINE 4,"GERINDA MODERN M2300B  4"" HIJAU",1,"Rp245,000",245000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-3
2025-03-25,ONLINE 4,"GERINDA MODERN M2300B  4"" HIJAU",1,"Rp245,000",245000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-3
2025-03-25,ONLINE 4,"GERINDA MODERN M2300B  4"" HIJAU",1,"Rp245,000",245000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-4
2025-03-25,ONLINE 4,RANTAI OREGON POTONG 20LPX.43T,1,"Rp169,000",169000,ACCESORIS CHAINSAW,OREGON,FEBRI (SHOPEE),RANTAI,fs-0325-4
2025-03-25,ONLINE 4,CARBON BRUSH MODERN CB 51,2,"Rp1,600",3200,SPARE PART PT,MODERN,FEBRI (SHOPEE),CARBON BRUSH,fs-0325-5
2025-03-25,ONLINE 4,"BATU POTONG WD 4""X1,2",2,"Rp2,800",5600,ACCESORIS PT,WD,FEBRI (SHOPEE),BATU POTONG,fs-0325-6
2025-03-25,ONLINE 4,CARBON BRUSH MODERN CB 51,3,"Rp1,600",4800,SPARE PART PT,MODERN,FEBRI (SHOPEE),CARBON BRUSH,fs-0325-7
2025-03-25,ONLINE 4,"BATU POTONG WD 4""X1,2",20,"Rp2,800",56000,ACCESORIS PT,WD,FEBRI (SHOPEE),BATU POTONG,fs-0325-8
2025-03-25,ONLINE 4,STATOR M2350 GERINDA MODERN,1,"Rp73,300",73300,SPARE PART PT,MODERN,FEBRI (SHOPEE),STATOR M2350 GERINDA,fs-0325-9
2025-03-25,ONLINE 4,"GERINDA MODERN M2300B  4"" HIJAU",1,"Rp245,000",245000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-10
2025-03-25,ONLINE 4,"GERINDA MODERN M2300B  4"" HIJAU",1,"Rp245,000",245000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-11
2025-03-25,ONLINE 4,"GERINDA MODERN M2300B  4"" HIJAU",1,"Rp245,000",245000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-12
2025-03-25,ONLINE 4,"GERINDA MODERN M2300B  4"" HIJAU",1,"Rp245,000",245000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-13
2025-03-25,ONLINE 4,"GERINDA MODERN M2300B  4"" HIJAU",1,"Rp245,000",245000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-14
2025-03-25,ONLINE 4,"GERINDA MODERN M2300B  4"" HIJAU",1,"Rp245,000",245000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-15
2025-03-25,ONLINE 4,"GERINDA MODERN M2300B  4"" HIJAU",1,"Rp245,000",245000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-16
2025-03-25,ONLINE 4,"GERINDA MODERN M2300B  4"" HIJAU",1,"Rp245,000",245000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-17
2025-03-25,ONLINE 4,"GERINDA MODERN M2300B  4"" HIJAU",1,"Rp245,000",245000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-18
2025-03-25,ONLINE 4,"GERINDA MODERN M2300B  4"" HIJAU",1,"Rp245,000",245000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-19
2025-03-25,ONLINE 4,"GERINDA MODERN M2300B  4"" HIJAU",1,"Rp245,000",245000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-20
2025-03-25,ONLINE 4,"GERINDA MODERN M2300B  4"" HIJAU",1,"Rp245,000",245000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-21
2025-03-25,ONLINE 4,"GERINDA MODERN M2300B  4"" HIJAU",1,"Rp245,000",245000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-22
2025-03-25,ONLINE 4,"GERINDA MODERN M2300B  4"" HIJAU",1,"Rp245,000",245000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-23
2025-03-25,ONLINE 4,"GERINDA MODERN M2300B  4"" HIJAU",1,"Rp245,000",245000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-24
2025-03-25,ONLINE 4,"GERINDA MODERN M2300B  4"" HIJAU",1,"Rp245,000",245000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-25
2025-03-25,ONLINE 4,"GERINDA MODERN M2300B  4"" HIJAU",1,"Rp245,000",245000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-26
2025-03-25,ONLINE 4,"GERINDA MODERN M2300B  4"" HIJAU",1,"Rp245,000",245000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-26
2025-03-25,ONLINE 4,"DIAMOND WHEEL MAKITA 4"" DRY D-63688",1,"Rp30,000",30000,ACCESORIS PT,MAKITA,FEBRI (SHOPEE),DIAMOND WHEEL,fs-0325-26
2025-03-25,ONLINE 4,GERINDA MODERN SIM100B,1,"Rp245,700",245700,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-27
2025-03-25,ONLINE 4,GERINDA MODERN SIM100B,1,"Rp245,700",245700,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-27
2025-03-25,ONLINE 4,GERINDA MODERN M2350B,1,"Rp259,700",259700,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),GERINDA,fs-0325-27
2025-03-25,ONLINE 4,DRILL MODERN M2100C,1,"Rp260,000",260000,POWER TOOLS,MODERN,FEBRI (SHOPEE),DRILL,fs-0325-28
2025-03-25,ONLINE 4,GERINDA MAKITA M 0900B,1,"Rp392,200",392200,POWER TOOLS,MAKITA,FEBRI (SHOPEE),GERINDA,fs-0325-29
2025-03-25,ONLINE 4,GERINDA MAKITA M 0900B,1,"Rp392,200",392200,POWER TOOLS,MAKITA,FEBRI (SHOPEE),GERINDA,fs-0325-30
2025-03-25,ONLINE 4,PLANER MODERN M 2900,1,"Rp395,000",395000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),PLANER,fs-0325-30
2025-03-25,ONLINE 4,PLANER MODERN M 2900,1,"Rp395,000",395000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),PLANER,fs-0325-30
2025-03-25,ONLINE 4,PLANER MODERN M 2900,1,"Rp395,000",395000,POWER TOOLS PT,MODERN,FEBRI (SHOPEE),PLANER,fs-0325-30
2025-03-25,ONLINE 4,MATA JIGSAW BOSCH T 318AF 2608634241 (5PCS/PACK),10,"Rp24,909",249090,ACCESORIS PT,BOSCH,FEBRI (TOPED),MATA JIGSAW,ft-0325-1
2025-03-25,ANUGRAH ABADI TEKNIK,AMPLAS LEMBARAN NIPPON STAR #400,3,"Rp4,000",12000,TEKNIK,NIPPON STAR,HANA,AMPLAS LEMBARAN,h-0325-1
2025-03-25,ANUGRAH ABADI TEKNIK,AMPLAS LEMBARAN NIPPON STAR #600,3,"Rp4,000",12000,TEKNIK,NIPPON STAR,HANA,AMPLAS LEMBARAN,h-0325-1
2025-03-25,CASH/TUNAI,KUNCI SOCK T TEKIRO HITAM 12MM WR-TT0236,1,"Rp20,000",20000,TEKNIK,TEKIRO,HANA,KUNCI SOCK T,h-0325-1
2025-03-25,ANUGRAH ABADI TEKNIK,PALU KAMBING WERKLINE 16OZ FIBER,1,"Rp35,000",35000,TEKNIK,WERKLINE,HANA,PALU KAMBING,h-0325-1
2025-03-25,CASH/TUNAI,MATA BOR BESI NACHI 8MM,1,"Rp63,000",63000,ACCESORIS PT,NACHI,HANA,MATA BOR BESI,h-0325-1
2025-03-25,CASH/TUNAI,MATA BOR BESI NACHI 8MM,2,"Rp63,000",126000,ACCESORIS PT,NACHI,HANA,MATA BOR BESI,h-0325-2
2025-03-25,CASH/TUNAI,ELEKTRIK SPRAYER KANEDA 12L 8A,1,"Rp270,000",270000,MESIN,KANEDA,HANA,ELEKTRIK SPRAYER,h-0325-2
2025-03-25,ONLINE 1,WD 40 MUP 191ML,3,"Rp51,000",153000,TEKNIK,WD-40,MICHAEL (LAZADA),MUP,ml-0325-1
2025-03-25,ONLINE 1,GERINDA MODERN M2340 V,1,"Rp277,700",277700,POWER TOOLS,MODERN,MICHAEL (LAZADA),GERINDA,ml-0325-1
2025-03-25,ONLINE 1,GERINDA MODERN SIM100B,1,"Rp245,700",245700,POWER TOOLS PT,MODERN,MICHAEL (LAZADA),GERINDA,ml-0325-1
2025-03-25,ONLINE 1,ACCU SPRAYER TOKUDA 12A,2,"Rp182,500",365000,SPARE PART KANEDA,TOKUDA,MICHAEL (LAZADA),ACCU SPRAYER,ml-0325-1
2025-03-25,ONLINE 1,"BATU POTONG WD 4""X1,2",3,"Rp2,800",8400,ACCESORIS PT,WD,MICHAEL (SHOPEE),BATU POTONG,ms-0325-1
2025-03-25,ONLINE 1,CARBON BRUSH MODERN CB 411,2,"Rp2,300",4600,SPARE PART PT,MODERN,MICHAEL (SHOPEE),CARBON BRUSH,ms-0325-2
2025-03-25,ONLINE 1,"BATU POTONG WD 4""X1,2",5,"Rp2,800",14000,ACCESORIS PT,WD,MICHAEL (SHOPEE),BATU POTONG,ms-0325-2
2025-03-25,ONLINE 1,NOZZLE SPRAYER PLASTIK 4 LUBANG OLD-P148,2,"Rp2,000",4000,SPARE PART KANEDA,KANEDA,MICHAEL (SHOPEE),NOZZLE SPRAYER PLASTIK 4 LUBANG OLD-P148,ms-0325-3
2025-03-25,ONLINE 1,"KUNCI INGGRIS ATS 6""",1,"Rp18,260",18260,TEKNIK,ATS,MICHAEL (SHOPEE),KUNCI INGGRIS,ms-0325-4
2025-03-25,ONLINE 1,"TANG POTONG TEKIRO 4.5"" PL-DG1290",1,"Rp31,500",31500,TEKNIK,TEKIRO,MICHAEL (SHOPEE),TANG POTONG,ms-0325-5
2025-03-25,ONLINE 1,WD 40 MUP 333ML,1,"Rp71,400",71400,TEKNIK,WD-40,MICHAEL (SHOPEE),MUP,ms-0325-6
2025-03-25,ONLINE 1,WD 40 MUP 333ML,1,"Rp71,400",71400,TEKNIK,WD-40,MICHAEL (SHOPEE),MUP,ms-0325-7
2025-03-25,ONLINE 1,"BATU POTONG WD 4""X1,2",40,"Rp2,800",112000,ACCESORIS PT,WD,MICHAEL (SHOPEE),BATU POTONG,ms-0325-8
2025-03-25,ONLINE 1,DRILL MODERN M2100B,1,"Rp227,000",227000,POWER TOOLS,MODERN,MICHAEL (SHOPEE),DRILL,ms-0325-9
2025-03-25,ONLINE 1,ACCU SPRAYER KANEDA 8A,1,"Rp145,000",145000,SPARE PART KANEDA,KANEDA,MICHAEL (SHOPEE),ACCU SPRAYER,ms-0325-10
2025-03-25,ONLINE 1,ACCU SPRAYER KANEDA 8A,1,"Rp145,000",145000,SPARE PART KANEDA,KANEDA,MICHAEL (SHOPEE),ACCU SPRAYER,ms-0325-11
2025-03-25,ONLINE 1,ACCU SPRAYER KANEDA 8A,1,"Rp145,000",145000,SPARE PART KANEDA,KANEDA,MICHAEL (SHOPEE),ACCU SPRAYER,ms-0325-11
2025-03-25,ONLINE 1,ACCU SPRAYER KANEDA 8A,1,"Rp145,000",145000,SPARE PART KANEDA,KANEDA,MICHAEL (SHOPEE),ACCU SPRAYER,ms-0325-12
2025-03-25,ONLINE 1,ACCU SPRAYER KANEDA 8A,1,"Rp145,000",145000,SPARE PART KANEDA,KANEDA,MICHAEL (SHOPEE),ACCU SPRAYER,ms-0325-13
2025-03-25,ONLINE 1,ACCU SPRAYER KANEDA 8A,1,"Rp145,000",145000,SPARE PART KANEDA,KANEDA,MICHAEL (SHOPEE),ACCU SPRAYER,ms-0325-13
2025-03-25,ONLINE 1,ACCU SPRAYER KANEDA 8A,1,"Rp145,000",145000,SPARE PART KANEDA,KANEDA,MICHAEL (SHOPEE),ACCU SPRAYER,ms-0325-13
2025-03-25,ONLINE 1,"GERGAJI TANGAN TEKIRO TPR 20"" 3T GT-HS1555",1,"Rp111,000",111000,TEKNIK,TEKIRO,MICHAEL (SHOPEE),GERGAJI TANGAN,ms-0325-14
2025-03-25,ONLINE 1,DRILL MODERN M2130B,1,"Rp317,500",317500,POWER TOOLS,MODERN,MICHAEL (SHOPEE),DRILL,ms-0325-14
2025-03-25,ONLINE 1,DRILL MODERN M2130B,1,"Rp317,500",317500,POWER TOOLS,MODERN,MICHAEL (SHOPEE),DRILL,ms-0325-14
2025-03-25,ONLINE 1,DRILL MODERN M2130B,1,"Rp317,500",317500,POWER TOOLS,MODERN,MICHAEL (SHOPEE),DRILL,ms-0325-14
2025-03-25,ONLINE 1,ACCU SPRAYER KANEDA 12A,1,"Rp197,500",197500,SPARE PART KANEDA,KANEDA,MICHAEL (SHOPEE),ACCU SPRAYER,ms-0325-14
2025-03-25,ONLINE 1,ACCU SPRAYER KANEDA 12A,1,"Rp197,500",197500,SPARE PART KANEDA,KANEDA,MICHAEL (SHOPEE),ACCU SPRAYER,ms-0325-14
2025-03-25,ONLINE 1,GERINDA MODERN M2350B,1,"Rp259,700",259700,POWER TOOLS PT,MODERN,MICHAEL (SHOPEE),GERINDA,ms-0325-15
2025-03-25,ONLINE 1,GERINDA MODERN M2350B,1,"Rp259,700",259700,POWER TOOLS PT,MODERN,MICHAEL (SHOPEE),GERINDA,ms-0325-16
2025-03-25,ONLINE 1,GERINDA MODERN M2350B,1,"Rp259,700",259700,POWER TOOLS PT,MODERN,MICHAEL (SHOPEE),GERINDA,ms-0325-16
2025-03-25,ONLINE 1,GERINDA MODERN M2350B,1,"Rp259,700",259700,POWER TOOLS PT,MODERN,MICHAEL (SHOPEE),GERINDA,ms-0325-17
2025-03-25,ONLINE 1,GERINDA MODERN M2350B,1,"Rp259,700",259700,POWER TOOLS PT,MODERN,MICHAEL (SHOPEE),GERINDA,ms-0325-18
2025-03-25,ONLINE 1,GERINDA MODERN M2350B,1,"Rp259,700",259700,POWER TOOLS PT,MODERN,MICHAEL (SHOPEE),GERINDA,ms-0325-18
2025-03-25,ONLINE 1,DRILL MODERN M2100C,1,"Rp260,000",260000,POWER TOOLS,MODERN,MICHAEL (SHOPEE),DRILL,ms-0325-18
2025-03-25,ONLINE 1,DRILL MODERN M2100C,1,"Rp260,000",260000,POWER TOOLS,MODERN,MICHAEL (SHOPEE),DRILL,ms-0325-19
2025-03-25,ONLINE 1,DRILL MODERN M2100C,1,"Rp260,000",260000,POWER TOOLS,MODERN,MICHAEL (SHOPEE),DRILL,ms-0325-20
2025-03-25,ONLINE 1,BLOWER MODERN M2000C,1,"Rp295,800",295800,POWER TOOLS,MODERN,MICHAEL (SHOPEE),BLOWER,ms-0325-21
2025-03-25,ONLINE 1,DRILL MAKITA M 0600B,1,"Rp387,600",387600,POWER TOOLS,MAKITA,MICHAEL (SHOPEE),DRILL,ms-0325-22
2025-03-25,ONLINE 1,IMPACT DRILL MODERN M2150 13M,1,"Rp319,800",319800,POWER TOOLS PT,MODERN,MICHAEL (SHOPEE),IMPACT DRILL,ms-0325-22
2025-03-25,ONLINE 1,IMPACT DRILL MODERN M2150 13M,1,"Rp319,800",319800,POWER TOOLS PT,MODERN,MICHAEL (SHOPEE),IMPACT DRILL,ms-0325-23
2025-03-25,ONLINE 1,ACCU SPRAYER KANEDA 8A,2,"Rp145,000",290000,SPARE PART KANEDA,KANEDA,MICHAEL (SHOPEE),ACCU SPRAYER,ms-0325-24
2025-03-25,ONLINE 1,ACCU SPRAYER KANEDA 8A,2,"Rp145,000",290000,SPARE PART KANEDA,KANEDA,MICHAEL (SHOPEE),ACCU SPRAYER,ms-0325-25
2025-03-25,ONLINE 1,GERINDA MAKITA M 0900B,1,"Rp392,200",392200,POWER TOOLS,MAKITA,MICHAEL (SHOPEE),GERINDA,ms-0325-26
2025-03-25,ONLINE 1,GERINDA MAKITA M 0900B,1,"Rp392,200",392200,POWER TOOLS,MAKITA,MICHAEL (SHOPEE),GERINDA,ms-0325-27
2025-03-25,ONLINE 1,GERINDA MAKITA M 0900B,1,"Rp392,200",392200,POWER TOOLS,MAKITA,MICHAEL (SHOPEE),GERINDA,ms-0325-27
2025-03-25,ONLINE 1,GERINDA MAKITA M 0900B,1,"Rp392,200",392200,POWER TOOLS,MAKITA,MICHAEL (SHOPEE),GERINDA,ms-0325-28
2025-03-25,ONLINE 1,GERINDA MAKITA M 0900B,1,"Rp392,200",392200,POWER TOOLS,MAKITA,MICHAEL (SHOPEE),GERINDA,ms-0325-28
2025-03-25,ONLINE 1,PLANER MODERN M2960,1,"Rp431,000",431000,POWER TOOLS,MODERN,MICHAEL (SHOPEE),PLANER,ms-0325-28
2025-03-25,ONLINE 1,C.LESS DRILL MODERN M-13 SET,1,"Rp382,500",382500,POWER TOOLS,MODERN,MICHAEL (SHOPEE),C.LESS DRILL,ms-0325-28
2025-03-25,ONLINE 1,ROUTER MODERN M2800,1,"Rp838,500",838500,POWER TOOLS PT,MODERN,MICHAEL (SHOPEE),ROUTER,ms-0325-28
2025-03-25,ONLINE 1,C.LESS DRILL MAKITA DF 333 DWYE,1,"Rp1,331,100",1331100,POWER TOOLS,MAKITA,MICHAEL (SHOPEE),C.LESS DRILL,ms-0325-28
2025-03-25,ONLINE 1,C.LESS DRILL MAKITA DF 333 DWYE,1,"Rp1,331,100",1331100,POWER TOOLS,MAKITA,MICHAEL (SHOPEE),C.LESS DRILL,ms-0325-28
2025-03-25,ONLINE 1,ACCU SPRAYER KANEDA 8A,14,"Rp145,000",2030000,SPARE PART KANEDA,KANEDA,MICHAEL (SHOPEE),ACCU SPRAYER,ms-0325-29
2025-03-25,ONLINE 1,SWITCH MAKTEC MT 90 TN15-2 BAWAH (651434-6),2,"Rp30,000",60000,SPARE PART PT,MAKTEC,MICHAEL (TIKTOK),SWITCH,mt-0325-1
2025-03-25,ONLINE 1,SDS PLUS COLD CHISEL MAKITA 20-250 HR 2453 D-08729,1,"Rp70,000",70000,ACCESORIS PT,MAKITA,MICHAEL (TIKTOK),SDS PLUS COLD CHISEL,mt-0325-2
2025-03-25,ONLINE 1,ACCU SPRAYER KANEDA 8A,1,"Rp145,000",145000,SPARE PART KANEDA,KANEDA,MICHAEL (TIKTOK),ACCU SPRAYER,mt-0325-3
2025-03-25,ONLINE 1,ACCU SPRAYER KANEDA 8A,1,"Rp145,000",145000,SPARE PART KANEDA,KANEDA,MICHAEL (TIKTOK),ACCU SPRAYER,mt-0325-3
2025-03-25,ONLINE 1,ACCU SPRAYER KANEDA 8A,1,"Rp145,000",145000,SPARE PART KANEDA,KANEDA,MICHAEL (TIKTOK),ACCU SPRAYER,mt-0325-3
2025-03-25,ONLINE 1,MATA MITTERSAW ESSEN 10X120T (ALM)	,1,"Rp170,000",170000,ACCESORIS PT,ESSEN,MICHAEL (TIKTOK),MATA MITTERSAW,mt-0325-4
2025-03-25,ONLINE 1,DRILL MODERN M2100B,1,"Rp238,000",238000,POWER TOOLS,MODERN,MICHAEL (TIKTOK),DRILL,mt-0325-4
2025-03-25,ONLINE 1,ACCU SPRAYER TOKUDA 12A,1,"Rp182,500",182500,SPARE PART KANEDA,TOKUDA,MICHAEL (TIKTOK),ACCU SPRAYER,mt-0325-4
2025-03-25,ONLINE 1,ACCU SPRAYER KANEDA 9A,1,"Rp189,550",189550,SPARE PART KANEDA,KANEDA,MICHAEL (TIKTOK),ACCU SPRAYER,mt-0325-4
2025-03-25,ONLINE 1,GERINDA MODERN M2350B,1,"Rp259,700",259700,POWER TOOLS PT,MODERN,MICHAEL (TIKTOK),GERINDA,mt-0325-5
2025-03-25,ONLINE 1,GERINDA MODERN M2350B,1,"Rp259,700",259700,POWER TOOLS PT,MODERN,MICHAEL (TIKTOK),GERINDA,mt-0325-6
2025-03-25,ONLINE 1,GERINDA MODERN M2350B,1,"Rp259,700",259700,POWER TOOLS PT,MODERN,MICHAEL (TIKTOK),GERINDA,mt-0325-6
2025-03-25,ONLINE 1,GERINDA MODERN M2350B,1,"Rp259,700",259700,POWER TOOLS PT,MODERN,MICHAEL (TIKTOK),GERINDA,mt-0325-7
2025-03-25,ONLINE 1,DRILL MAKITA M 0600B,1,"Rp406,500",406500,POWER TOOLS,MAKITA,MICHAEL (TIKTOK),DRILL,mt-0325-8
2025-03-25,ONLINE 1,GERINDA MAKITA M 0900B,1,"Rp411,500",411500,POWER TOOLS,MAKITA,MICHAEL (TIKTOK),GERINDA,mt-0325-9
2025-03-25,ONLINE 1,GERINDA MAKITA M 0900B,1,"Rp411,500",411500,POWER TOOLS,MAKITA,MICHAEL (TIKTOK),GERINDA,mt-0325-9
2025-03-25,ONLINE 1,ACCU SPRAYER TOKUDA 12A,2,"Rp182,500",365000,SPARE PART KANEDA,TOKUDA,MICHAEL (TIKTOK),ACCU SPRAYER,mt-0325-9
2025-03-25,ONLINE 1,GERINDA MAKITA M 0900B,3,"Rp411,500",1234500,POWER TOOLS,MAKITA,MICHAEL (TIKTOK),GERINDA,mt-0325-9
2025-03-25,ONLINE 2,KUNCI RING PAS TEKIRO 18MM WR-CO0013,1,"Rp39,200",39200,TEKNIK,TEKIRO,NANDO (LAZADA),KUNCI RING PAS,nl-0325-1
2025-03-25,ONLINE 2,GERINDA MODERN M2350B,1,"Rp259,700",259700,POWER TOOLS PT,MODERN,NANDO (LAZADA),GERINDA,nl-0325-1
2025-03-25,ONLINE 2,ACCU SPRAYER KANEDA 9A,1,"Rp189,550",189550,SPARE PART KANEDA,KANEDA,NANDO (SHOPEE 2),ACCU SPRAYER,ns-0325-1
2025-03-25,ONLINE 2,FILTER SPRAYER DALAM 12MM OLD-F,1,"Rp2,000",2000,SPARE PART KANEDA,KANEDA,NANDO (SHOPEE),FILTER SPRAYER DALAM 12MM OLD-F,ns-0325-1
2025-03-25,ONLINE 2,"SOCK DR 1/2"" TEKIRO 12PT 14MM SC-SC0404",1,"Rp16,165",16165,TEKNIK,TEKIRO,NANDO (SHOPEE),"SOCK DR 1/2""",ns-0325-1
